"","SELL","GALECTIN","MIF","SELPLG","PARs","CD34","ICAM","TGFb","LAMININ","COLLAGEN","SEMA4","THBS","ITGAL-ITGB2","MHC-I","CD52","VISFATIN","CCL","ANGPTL","SPP1","PTN","FN1","GRN","FLT3","LIGHT","TNF","APP","MK","PECAM1","VCAM","ANGPT","JAM","CXCL","VWF","ADIPONECTIN","NRXN","ESAM","FGF","NOTCH","PSAP","MHC-II","KIT","VEGF","PDGF","BST2","CLEC","TENASCIN","CD96","IL2","CSF","CD45","IL4","THY1","OSM","EPHA","IL1","EPHB","TWEAK","CD39","CD200","IL6","GDF","WNT","BAFF","LIFR","AGRN","NODAL","SELE","BSP","TRAIL","ANNEXIN","SN","CD22","NCAM","IGF","IL16","SEMA7","GP1BA","LAIR1","L1CAM","HGF","GAS","COMPLEMENT","ENHO","PROS","PERIOSTIN","MPZ","LCK","NKG2D","SEMA3","ICOS","CD86","IL12","IFN-II","ALCAM","CD6","MELANOCORTIN","VTN","IL10","ncWNT","RESISTIN","CDH5","SEMATOSTATIN","VISTA","SEMA6","HSPG","NRG","CDH","CHAD","IL7","LT","HH","BMP","CEACAM","CD23","BTLA","PD-L1","CD226","PVR","DMP1","CX3C","CADM","ACTIVIN","CD1D2","PDL2","MAG","CD137","SLURP","CLDN","CDH1","OX40","CD46","SEMA5","CHEMERIN","APELIN","PTH","IL17","RANKL","CNTN","AGT","CD80","CALCR","CD30","EDN","EDA","CSPG4","NGL","GALANIN","NPFF","BRADYKININ","OPIOID","XCR","NPR2","FASLG","VEGI","TAC","NPY","OCLN","OXT","PTPRM","SCT"
"314",0.0308388340269848,0.0119653492462677,0,0.0132629238376008,0,0,0.00178005244989824,0,0,0,0,0,0,0,0,0,0,0,0.00121384551103402,0,0,0,0,0,0.000511657674698633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315",0.0401871688346287,0.0112966309393179,0,0.0126124601157643,0,0,0.00048471317310926,0,0.00140213933039088,0,0,0,0.00228864484223214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316",0.0333958840987359,0.0134669915161008,0,0.0092620433340325,0,0,0.000875653893692892,0,0,0,0,0,0.00364150036104567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",0,0.013791712249375,0,0.00817543083229512,0,0,0,0,0.000622415825600057,0,0,0,0.00259884671030088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318",0.0295758427900232,0.0212988587855437,0,0.0111052131928258,0,0,0.00167764772463731,0,0,0.00170053288298349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319",0.0268532610825884,0.00911950232040321,0,0.0143408390056498,0,0,0.000713975840153891,0,0.00109264702312135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000389136242906569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320",0.0290246530604143,0.0156279115606597,0,0.00997332641240764,0,0,0.00309452625017686,0,0.00138462464722112,0.00138462464722112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146041009767615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",0.024697918165563,0.0133330651421769,0,0.00876369919957365,0,0,0.00130972143539222,0,0.00381601333227596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",0.0352327282361753,0.0171647921287568,0,0.00962295477599161,0,0,0.00350011426569098,0,0.000597955993311488,0,0,0,0,0,0,0,0,0,0.00148799000427811,0,0,0,0,0,0.000630711454015284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323",0.0301495663618177,0.0152825799047599,0,0.0121802213118662,0,0,0.000845002747888338,0,0.00143626739735378,0.000294393676723212,0,0,0.00339222886666318,0,0,0,0,0,0,0,0,0,0,0,0.000310525449160722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
