"","MIF","PARs","SELPLG","SELL","GALECTIN","ICAM","CD52","COLLAGEN","ITGAL-ITGB2","CCL","LAMININ","THBS","TGFb","MHC-I","CD34","APP","VISFATIN","GRN","SPP1","VCAM","FN1","ANGPTL","PTN","SEMA4","MK","COMPLEMENT","ANNEXIN","TNF","LIGHT","BAFF","NCAM","CXCL","PECAM1","ADIPONECTIN","JAM","NOTCH","VEGF","PSAP","CSF","ANGPT","BST2","KIT","CLEC","CD45","FLT3","THY1","ESAM","MHC-II","FGF","TENASCIN","CD200","NRG","NRXN","VWF","HGF","PDGF","IL2","LAIR1","IL4","OSM","TWEAK","IGF","SELE","EPHA","IL6","NKG2D","BSP","WNT","CD39","IL1","CD96","AGRN","SEMA7","IFN-II","CD22","CEACAM","IL16","EPHB","LIFR","GAS","MPZ","GP1BA","VISTA","PROS","SN","SEMA3","ALCAM","CD6","PERIOSTIN","GDF","CDH5","CDH","HSPG","CD23","NODAL","ACTIVIN","TRAIL","SEMA6","RESISTIN","ICOS","ENHO","VTN","CD86","L1CAM","IL12","CD80","CADM","LCK","MELANOCORTIN","ncWNT","MAG","DMP1","CX3C","CD46","BMP","CDH1","CSF3","CLDN","CHAD","IL7","LT","BTLA","AGT","CD1D2","SLURP","CD30","SEMA5","APELIN","SEMATOSTATIN","IL10","IL17","GH","PTH","XCR","HH","RANKL","PD-L1","CNTN","GALANIN","CHEMERIN","CALCR","EGF","OX40","CSPG4","PDL2","NGL","EDA","CD226","PVR","CD137","NPR2","EDN","VEGI","OCLN","NT","NPFF","NPY","RELN","TAC","PTPRM","GDNF"
"Chondrocytes",0,0,0,0,0,0,0,0.914736151512555,0,0,0.0103285080945116,0.231701391618113,0,0,0,0,0,0,0,0,0.168634009409432,0.0365260743016845,0.0599028785893085,0,0,0,0,0,0,0,0.0272238528462891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266492478062647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106375517195682,0,0,0,0,0,0,0,0,0,0,0,0,0.0145743829171982,0,0,0,0,0,0,0,0,0,0,0,0.0132861089003508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384535188662923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC-Arteriar",0,0,0,0,0,0,0,0,0,0,0.03020668852511,0.216251803140237,0,0,0,0,0,0,0,0,0,0.0177413564821535,0.0059416056442246,0,0,0,0,0,0,0,0,0,0,0,0.0686016695204212,0,0.0376172782676263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC-Arteriolar",0,0,0,0,0,0,0,0,0,0,0.0267260319619514,0.136879176913403,0,0,0,0,0,0,0,0,0,0.022937389984521,0.00597346594900081,0,0,0,0,0,0,0,0,0,0,0,0.0411571539672499,0,0.0672889317403102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214059161099321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377668818394708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC-Sinusoidal",0,0.0047547594012351,0,0,0,0,0,0,0,0,0,0.209120445228534,0,0,0,0,0,0,0,0,0,0.0227014110668035,0.0161989496280238,0,0,0,0,0,0,0,0,0,0,0,0.021353302823232,0,0.0790651745584993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178051153336116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042622767425359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblasts",0.0234287488095789,0,0,0,0,0,0,0.857777607437303,0,0,0.0269434608063611,0.23750934395085,0,0,0,0,0,0,0.0454014502649209,0,0.179050850437284,0.0332311932662746,0.0431741023728323,0,0,0,0,0,0,0,0.0181433812288934,0.00390972246213536,0,0,0.0119686238562937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226257644838148,0,0,0,0,0,0.00503301426611205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012144597525131,0,0,0.00993940447975897,0,0,0,0,0,0,0,0,0.0161927992544312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSPC-Adipo",0,0,0,0,0,0,0,0.644135830623467,0,0,0.0157379778487069,0.224654238486732,0,0,0,0,0,0,0,0,0.134800664482295,0.0472068279508773,0.0423799030325265,0,0,0,0,0,0,0,0.0161445782073425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143633889204173,0,0,0,0,0,0.0392959876963377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176923586824102,0,0,0,0,0.104411059800718,0,0,0,0,0,0.09795494563703,0.0202129603304946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363399146853188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSPC-Osteo",0,0,0,0,0,0,0,0.564570279154536,0,0,0.00974265923295812,0.196199600305579,0,0,0,0,0,0,0.147352948072109,0,0.173736529802276,0.0463720965993596,0.0598369272757282,0,0,0,0,0,0,0,0.0933714351816184,0,0,0,0.0296150659855385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169043167592778,0,0,0,0,0,0.0312021518161466,0,0,0,0,0,0,0,0,0,0,0.0786729424247369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175770941122298,0,0,0,0,0.0946861468409888,0,0,0.0209336316223523,0,0,0.107484243564334,0.0125346251231235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100338745842589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblasts",0.0267668188142427,0.00600732902053313,0,0,0,0,0,0.670690611536764,0,0,0.0556534413905974,0.170354581309118,0,0,0,0,0,0,0,0,0.141261229081933,0.0198759402016014,0.048278977638161,0,0,0,0,0,0,0,0.116218964480265,0.00447952655220406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217213669580762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00814289025874435,0.0706632738339022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Osteo",0,0,0,0,0,0,0,1.21966887430323,0,0,0.0243669838953015,0.260933608487306,0,0,0,0,0,0,0.185525462376576,0,0.247606482851559,0.0510626165427845,0.060020640750246,0,0,0,0,0,0,0,0.0750169772092542,0,0,0,0.0383082744054321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243026742526676,0,0,0,0,0,0.0142246918359805,0,0,0,0,0,0,0,0,0,0,0.0760527918360954,0.00039917745097786,0,0,0,0,0,0,0,0,0,0,0,0,0.0160091772562869,0,0,0.00335311308071033,0,0,0,0,0.0201943017744031,0,0,0,0.0145151139316967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323528739817599,0,0,0,0,0.00195548492291202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104915544958716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Osteoblasts",0,0,0,0,0,0,0,1.08622883033964,0,0,0.0194857811407495,0.16824247649484,0.0095366925241097,0,0,0,0,0,0.126753697984973,0,0.142480575263208,0.0397757166802335,0.0603578574315895,0.00241216179624029,0,0,0,0,0,0,0.0982313037906683,0,0,0,0.067193948459397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101571505106808,0,0,0,0,0,0.0118804404897191,0,0,0,0,0,0,0,0,0,0,0.0309484167741196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356971195051566,0,0,0,0,0,0,0,0.00793328936676583,0,0,0.133556743094664,0.0134915633729259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156530530711671,0,0,0,0,0,0,0,0.0016265580355074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
