"","MIF","PARs","GALECTIN","SELPLG","ICAM","APP","SELL","JAM","LAMININ","CD34","ITGAL-ITGB2","COLLAGEN","TGFb","PTN","CD52","MHC-I","VISFATIN","THBS","VCAM","ESAM","GRN","SPP1","ANGPTL","VWF","CCL","FN1","ANNEXIN","SEMA4","MK","COMPLEMENT","BAFF","ANGPT","NCAM","LIGHT","TNF","NOTCH","CXCL","NRXN","THY1","VEGF","BST2","ADIPONECTIN","SEMA7","FGF","IL2","PECAM1","IL4","FLT3","TENASCIN","KIT","CD45","PSAP","MHC-II","CD200","IGF","PDGF","TWEAK","NRG","IL12","CD39","GP1BA","WNT","EPHA","CSF","IL1","LAIR1","ACTIVIN","MPZ","CLEC","HGF","EPHB","BSP","AGRN","CD96","TRAIL","BMP","OSM","CD22","PROS","GDF","LIFR","NODAL","IL6","GAS","SELE","ENHO","CD23","SEMA6","PERIOSTIN","LT","IL16","SN","ALCAM","CD6","ncWNT","NKG2D","CDH","RESISTIN","OCLN","SEMA3","VISTA","CEACAM","IFN-II","L1CAM","CX3C","VTN","CD86","CADM","HH","DMP1","ICOS","CDH5","LCK","MELANOCORTIN","HSPG","CD46","PD-L1","IL7","CHAD","OX40","CD80","MAG","IL10","CALCR","PDL2","CD70","CD1D2","RANKL","SLURP","AGT","SEMA5","CSPG4","BTLA","CD137","EDA","APELIN","CD226","PVR","SEMATOSTATIN","CLDN","CD30","CSF3","NT","XCR","NPR2","CDH1","GALANIN","CNTN","PTH","IL17","RELN","CHEMERIN","EDN","FASLG","TAC","VEGI","NGL","NPFF","NGF","PTPRM","NPY","PACAP","PROK","NEGR","SCT","GDNF"
"2",0.0554552865790386,0,0.0120139514462517,0.0332907101540518,0.00327620088759762,0,0.00666403318885785,0,0.00971846466746325,0,0.00811567529177709,0,0,0,0.0456735048081567,0,0,0,0.0441321874463503,0,0,0.00538802835032137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124598383111837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114208169862137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0.0165748403271108,0,0.0105494217309131,0.0394550395369058,0.0103010541702367,0,0.0021675635902873,0,0.00518376703727632,0,0.0208555094369587,0,0.000370644561014081,0,0.0602496844458974,0,0,0,0.0456408915261016,0,0,0.00449296261975303,0,0,0,0,0,0.000737004769737311,0,0,0,0,0,0,0,0,0,0,0.0186128282261536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104895741553939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0,0.010771215272761,0.0113563919159294,0.0527001865913188,0.0018083857295326,0,0.0671167225327763,0,0.013794073241459,0,0.017675297228889,0,0,0,0.0217385288297086,0,0,0,0.00105158253318853,0,0,0,0,0,0.00630281742063159,0,0,0.000663560170225705,0,0,0,0,0,0,0,0,0,0,0.00254037631608488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101341066411815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0.00616636587326466,0.00988763588980402,0.046287590845043,0.00888849040636325,0,0.00372501491285475,0,0.00890202176028491,0,0.0198330404428181,0,0,0,0.0491318053855944,0,0,0,0.0566166728084573,0,0,0.00466927746105218,0,0,0.0245040410702182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176311938845077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00792574595384537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",0,0.235039929555006,0.00968309311872158,0.0303069181561071,0,0,0.0218372390652168,0,0.0175755718285163,0,0.0143066721375721,0,0.00137141678118335,0,0,0,0,0,0,0,0,0,0,0,0.0373558583442941,0,0,0.000715692778161671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0.0856713882984785,0.00620279556776204,0.0151067381988303,0.0664671568789519,0.00452189268977913,0,0.0415092051378726,0,0.0132495794161009,0,0.021573637718848,0,0,0,0.0634054850959743,0,0,0,0.00234033911211116,0,0,0.00342298499589608,0,0,0,0,0,0.00179017355369364,0,0,0,0,0,0,0,0,0,0,0.00551117195868468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939182797734466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",0.109233414633698,0.0807405547526188,0.0155454495080559,0.0353454367894649,0.00203944699173724,0,0.0521150908810182,0,0.0166999565436389,0,0.0181653555856589,0,0.00360789114044817,0,0,0,0,0,0.00055134747118246,0,0,0.00832802953845703,0,0,0.00330992177555675,0,0,0.00102563251617218,0,0,0,0,0,0,0,0,0,0,0.00960443533457293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062154136885377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",0.0286759912132893,0.0574703602265732,0.00768654678593744,0.00312939893213564,0.00203242534751142,0,0.00918142860835971,0,0.0104458932220293,0,0.0219675511283431,0,0.000593947115035564,0,0,0,0,0,0,0,0,0.00642204437154103,0,0,0,0,0,0.000464640578670468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056740313865604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",0,0.0333019442626803,0.00598374956712897,0.00308772239370171,0.00169829936713333,0,0.00460646830899004,0,0.00842344764698433,0,0.0123932238382799,0,0,0,0,0,0,0,0,0,0,0.00757860096397993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270663912390029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643097913855207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",0.0428486415914678,0.0186181178274915,0.01241376557036,0.0355762361384365,0.00243734603845283,0,0.0706494584800716,0,0.0106746203998656,0,0.0112260962558782,0,0.000959339536371898,0,0.0186700446706239,0,0,0,0.00205654725342987,0,0,0.00540648465231714,0,0,0.00623140697502227,0,0,0.000656095524196031,0,0,0,0,0,0,0,0,0,0,0.00568679650637136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00656984487345993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
