"","MIF","PARs","GALECTIN","SELPLG","ICAM","APP","SELL","JAM","LAMININ","CD34","ITGAL-ITGB2","COLLAGEN","TGFb","PTN","CD52","MHC-I","VISFATIN","THBS","VCAM","ESAM","GRN","SPP1","ANGPTL","VWF","CCL","FN1","ANNEXIN","SEMA4","MK","COMPLEMENT","BAFF","ANGPT","NCAM","LIGHT","TNF","NOTCH","CXCL","NRXN","THY1","VEGF","BST2","ADIPONECTIN","SEMA7","FGF","IL2","PECAM1","IL4","FLT3","TENASCIN","KIT","CD45","PSAP","MHC-II","CD200","IGF","PDGF","TWEAK","NRG","IL12","CD39","GP1BA","WNT","EPHA","CSF","IL1","LAIR1","ACTIVIN","MPZ","CLEC","HGF","EPHB","BSP","AGRN","CD96","TRAIL","BMP","OSM","CD22","PROS","GDF","LIFR","NODAL","IL6","GAS","SELE","ENHO","CD23","SEMA6","PERIOSTIN","LT","IL16","SN","ALCAM","CD6","ncWNT","NKG2D","CDH","RESISTIN","OCLN","SEMA3","VISTA","CEACAM","IFN-II","L1CAM","CX3C","VTN","CD86","CADM","HH","DMP1","ICOS","CDH5","LCK","MELANOCORTIN","HSPG","CD46","PD-L1","IL7","CHAD","OX40","CD80","MAG","IL10","CALCR","PDL2","CD70","CD1D2","RANKL","SLURP","AGT","SEMA5","CSPG4","BTLA","CD137","EDA","APELIN","CD226","PVR","SEMATOSTATIN","CLDN","CD30","CSF3","NT","XCR","NPR2","CDH1","GALANIN","CNTN","PTH","IL17","RELN","CHEMERIN","EDN","FASLG","TAC","VEGI","NGL","NPFF","NGF","PTPRM","NPY","PACAP","PROK","NEGR","SCT","GDNF"
"1",0,0,0.0723395704854726,0.0420259062584974,0.0192014058672167,0,0,0.00845270220945124,0,0,0,0.00396351235046301,0,0,0,0.302872863773477,0,0,0,0,0,0,0,0,0.00485280327623547,0,0,0.00264981027693984,0.00160864494264294,0,0,0,0,0,0,0,0.00879213099280276,0,0,0,0,0,0,0,0.0037626092140689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00588671684833527,0,0,0,0,0,0,0,0,0,0,0.00317123704471781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0,0.0421951240823524,0.0233965557981033,0.00811567529177709,0,0,0,0.00117247301879929,0,0,0.00117247301879929,0,0,0,0.109058524626611,0,0,0,0,0,0.00344256455855058,0,0,0.00716201903688581,0,0,0,0,0,0,0,0,0,0,0,0.00691136424543873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447231597853155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0,0,0.0471305997622045,0.0350888237839148,0.0211448681909849,0,0,0,0.00074938061793121,0,0.00375096656898047,0.000379944843513179,0,0,0,0.0821311048102046,0,0,0,0,0,0,0,0,0.00408878976931883,0,0,0.00464800849318715,0.000736179605545172,0,0,0,0,0,0,0,0.00080886126287327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0,0,0.0516019270141135,0.059525812736386,0.0179002795625917,0,0,0,0.00141578130510369,0,0.0018083857295326,0.000295420821591233,0,0,0,0.0981793526794758,0,0,0,0,0,0.00254717110701853,0,0,0.00320392037736046,0,0,0.00276691770766923,0,0,0,0,0,0,0,0,0.00184644682931898,0,0,0,0,0,0,0,0.00640040998338178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0,0.0326705163160949,0.0371225025499737,0.0203309845101232,0,0,0,0.000653786765629149,0,0.00268006441651214,0,0,0,0,0.0969416247557703,0,0,0,0,0,0,0,0,0.00402206995681638,0,0,0.00208659783774706,0,0,0,0,0,0,0,0,0.0027185344682779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",0,0,0.0725465763411973,0.0244403319199161,0.0135570927385631,0,0,0.00240254614785464,0.00180825956027449,0,0,0.00123231658824058,0,0.00669024446102367,0,0.18254533501828,0,0,0,0,0,0,0,0,0.00100417069916681,0,0,0.00575658952394557,0,0,0,0,0,0,0,0,0.106845676036903,0,0,0,0,0,0,0,0.00557461565495449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0,0,0.0538002110427579,0.0327769236600159,0.021573637718848,0,0,0,0.000657660000812668,0,0.00308025687601308,0,0,0,0,0.117411596879731,0,0,0,0,0,0,0,0,0.00690552212524562,0,0,0.00209894166091115,0.00127394753850908,0,0,0,0,0,0,0,0.00400846428956481,0,0,0,0,0,0,0,0.00298109248978975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00907834069905051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",0,0,0.0520007608656716,0.047815722629707,0.0207693827065931,0,0,0.00888245089353971,0.00267517546815177,0,0.00101972349586862,0.00499923976281937,0,0,0,0.24384178480433,0,0,0,0,0,0,0,0,0.00660565902278801,0,0,0.00288165936111093,0.000889938512249951,0,0,0,0,0,0,0,0.0195223595676724,0,0,0,0,0,0,0,0.00139772244410957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232668907344408,0,0,0,0.0011776019807595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",0,0,0.146983238471985,0.0203275953801825,0.0222792197427687,0,0,0,0,0,0.00203242534751142,0.000818472252854467,0,0,0,0.129328457199634,0,0,0,0,0,0,0,0,0.00128429669749207,0,0,0.0049901016457447,0,0,0,0,0,0,0,0,0.00253729698516509,0,0,0,0,0,0,0,0.0018566479590391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290792301098236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",0,0,0.122550158392329,0.0217998681237812,0.0123932238382799,0,0,0,0,0,0.000991756483128977,0.000403771350745772,0,0,0,0.104955293590609,0,0,0,0,0,0,0,0,0.00187343468588603,0,0,0.00931193946185679,0,0,0,0,0,0,0,0,0.0025043749956426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",0,0,0.0558078998678146,0.0512096984220632,0.0114485202155826,0,0,0,0.0030449170371829,0,0.00160833875372895,0.000292061694266037,0,0,0,0.097032265615821,0,0,0,0,0,0,0,0,0.0044593694582652,0,0,0.00360833911054929,0,0,0,0,0,0,0,0,0.0169678407209086,0,0,0,0,0,0,0,0.00512160912989399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111681938491164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",0,0,0.0692539021909601,0.0418890688869403,0.0157994122302046,0,0,0,0.00115319111444678,0,0.00159667300599056,0.000589041567659389,0,0,0,0.126219913797632,0,0,0,0,0,0.0017301423517734,0,0,0.00277479992228211,0,0,0.00188022680230561,0,0,0,0,0,0,0,0,0.00534099788463295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",0,0,0.0476024200858122,0.0367301009307062,0.0186261418657092,0,0,0.0128553786587195,0.00370135414309142,0,0,0.00310841721246262,0,0,0,0.245571309909585,0,0,0,0,0,0,0,0,0.00469568981975002,0.00294006659129434,0,0.00588338472595322,0.00124933517333272,0,0,0,0,0,0,0,0.00696950665001555,0,0,0,0,0,0,0,0.00292359503581283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246376524678706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",0,0,0.079111510759664,0.030391529542724,0.0238572124486314,0,0,0,0.000817108951553856,0,0.00560814263956999,0,0,0,0,0.0915326281189983,0,0,0,0,0,0.00679226632100137,0,0,0.00382822768545996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",0,0,0.107921516426391,0.0404499953017601,0.0195109904385,0,0,0.00116413550545651,0.000596748824022741,0,0,0.000596748824022741,0,0,0,0.19851475561977,0,0,0,0,0,0,0,0,0.00437192490235309,0,0,0.0158825820396235,0,0,0,0,0,0,0,0,0.0884209947771585,0,0,0,0,0,0,0,0.00528470277932155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",0,0,0.100393383468921,0.032557927821552,0.02028609893016,0,0,0.0100225544313924,0.00202215895275099,0,0,0,0,0.0105577990089977,0,0.303218389414581,0,0,0,0,0,0.00296898398726397,0,0,0.00611054018076945,0,0,0,0,0,0,0,0,0,0,0,0.0343380400055214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385844632928861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",0,0,0.0572981457025135,0.0258002821515007,0.0180963580896994,0,0,0,0.00241626656588727,0,0.00122852980404447,0.000320335342642062,0,0,0,0.111007641455968,0,0,0,0,0,0,0,0,0.00616948694883295,0,0,0.00299448866700195,0,0,0,0,0,0,0,0,0.00325683248804052,0,0,0,0,0,0,0,0.00145377464076074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002277454417817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
