"","MIF","PARs","GALECTIN","SELPLG","ICAM","APP","SELL","JAM","LAMININ","CD34","ITGAL-ITGB2","COLLAGEN","TGFb","PTN","CD52","MHC-I","VISFATIN","THBS","VCAM","ESAM","GRN","SPP1","ANGPTL","VWF","CCL","FN1","ANNEXIN","SEMA4","MK","COMPLEMENT","BAFF","ANGPT","NCAM","LIGHT","TNF","NOTCH","CXCL","NRXN","THY1","VEGF","BST2","ADIPONECTIN","SEMA7","FGF","IL2","PECAM1","IL4","FLT3","TENASCIN","KIT","CD45","PSAP","MHC-II","CD200","IGF","PDGF","TWEAK","NRG","IL12","CD39","GP1BA","WNT","EPHA","CSF","IL1","LAIR1","ACTIVIN","MPZ","CLEC","HGF","EPHB","BSP","AGRN","CD96","TRAIL","BMP","OSM","CD22","PROS","GDF","LIFR","NODAL","IL6","GAS","SELE","ENHO","CD23","SEMA6","PERIOSTIN","LT","IL16","SN","ALCAM","CD6","ncWNT","NKG2D","CDH","RESISTIN","OCLN","SEMA3","VISTA","CEACAM","IFN-II","L1CAM","CX3C","VTN","CD86","CADM","HH","DMP1","ICOS","CDH5","LCK","MELANOCORTIN","HSPG","CD46","PD-L1","IL7","CHAD","OX40","CD80","MAG","IL10","CALCR","PDL2","CD70","CD1D2","RANKL","SLURP","AGT","SEMA5","CSPG4","BTLA","CD137","EDA","APELIN","CD226","PVR","SEMATOSTATIN","CLDN","CD30","CSF3","NT","XCR","NPR2","CDH1","GALANIN","CNTN","PTH","IL17","RELN","CHEMERIN","EDN","FASLG","TAC","VEGI","NGL","NPFF","NGF","PTPRM","NPY","PACAP","PROK","NEGR","SCT","GDNF"
"Chondrocytes",0,0,0,0,0,0,0,0,0,0,0,1.27682634294212,0,0,0,0,0,0.603641802458328,0,0,0,0,0,0,0,0.169722333201583,0,0,0,0,0,0,0.00537295501922041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00673363832818572,0,0,0,0,0,0,0,0,0,0,0,0.00714448427019628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012812249741382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027380245285383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC-Arteriar",0,0,0,0,0,0,0,0,0,0,0,0.272048658614644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112604766662258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC-Arteriolar",0,0,0,0,0,0,0,0,0,0,0,0.273148712393956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129556386005538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010530575728114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00924872265011252,0,0,0,0,0,0,0,0,0,0,0,0.00781593696216695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287213603012657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC-Sinusoidal",0,0,0,0,0,0,0,0,0,0,0,0.106716923777746,0,0,0,0,0,0,0,0,0,0,0.377542072234242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00874282870159535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00940871414647439,0,0,0,0,0,0,0,0,0,0,0,0.0182422224240196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271777075772286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblasts",0,0,0,0,0,0,0,0,0.00798138194453137,0,0,0.877332733133106,0,0,0,0,0,0.718820130595993,0,0,0,0,0,0,0,0.189926923787677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105733426909362,0,0,0,0,0,0,0.0104184512477315,0,0,0,0,0,0,0,0,0,0,0,0.00594590913726179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265892753423857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00916852307249356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSPC-Adipo",0,0,0,0,0,0,0,0,0.0175781030374507,0,0,0.515212239735809,0,0,0,0,0,0,0,0,0,0,0.32205950193911,0,0.0277320092778147,0,0,0,0.282793531235191,0,0,0,0,0,0,0,0,0,0,0,0,0.0457518048889133,0,0.0511972189380626,0,0,0,0,0.131623125569768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00868695433069216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073721073829265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSPC-Osteo",0,0,0,0,0,0,0,0,0.00639870233316068,0,0,0.694226119895515,0,0,0,0,0,0.0235841244173923,0,0,0,0,0.254635362634944,0,0.019908469131241,0.027536033754907,0,0,0.0938851484971291,0,0,0,0.0241562464721898,0,0,0,0,0,0,0,0,0.00751133678899121,0,0.0120408748961073,0,0,0,0,0.191448043680125,0,0,0,0,0,0,0.0119180170484627,0,0,0,0,0,0,0,0,0,0,0,0.00862984395735879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779980897878141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00729540218568083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblasts",0,0,0,0,0,0,0,0,0,0,0,0.0345655742189859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029367538811107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Osteo",0,0,0,0,0,0,0,0,0.00748374146577797,0,0,0.910702789039866,0,0.090600452354908,0,0,0,0.658429393060583,0,0,0,0,0,0,0,0.170456684121609,0,0,0.0842440392826608,0,0,0,0.00692725149260005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701092076859336,0,0,0,0,0,0,0.0207928583673419,0,0,0,0,0,0,0,0,0,0,0,0.00785366193462212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227103646616655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00458830407710246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Osteoblasts",0,0,0,0,0,0,0,0,0.0157379778487069,0,0,0.644135830623467,0,0.0423799030325265,0,0,0,0.224654238486732,0,0,0,0,0.0472068279508773,0,0,0.134800664482295,0,0,0,0,0,0,0.0161445782073425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143633889204173,0,0,0,0,0,0,0.0392959876963377,0,0,0,0,0,0,0,0,0,0,0,0.0176923586824102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363399146853188,0,0.09795494563703,0,0,0.104411059800718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202129603304946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
