"","MIF","GALECTIN","SELPLG","SELL","CD52","PARs","COLLAGEN","ICAM","APP","MHC-I","THBS","LAMININ","TGFb","SEMA4","ITGAL-ITGB2","VCAM","FN1","MHC-II","SPP1","CCL","MK","ANGPTL","PTN","VISFATIN","CD34","CD45","GRN","PECAM1","TNF","TENASCIN","IL2","CXCL","ADIPONECTIN","CD22","FLT3","PSAP","BST2","VEGF","JAM","IL16","NOTCH","CLEC","LIGHT","ANNEXIN","THY1","LT","COMPLEMENT","BAFF","ESAM","FGF","KIT","NCAM","CD39","ANGPT","IL7","EPHA","CSF","IGF","PDGF","IL1","CD200","OSM","NRXN","CD86","GAS","EPHB","WNT","CD96","CD23","LCK","LAIR1","TWEAK","ALCAM","CD6","VWF","SN","BSP","CEACAM","SELE","ICOS","CDH5","GDF","CADM","LIFR","PROS","IL4","NKG2D","IL10","IFN-II","SEMA3","SEMA7","HSPG","TRAIL","RANKL","PERIOSTIN","MPZ","SEMA6","CDH","AGRN","NRG","ENHO","CD80","GH","GP1BA","CALCR","VISTA","VTN","IL6","L1CAM","HGF","GDNF","SEMATOSTATIN","MAG","IL12","ncWNT","CD226","PVR","CLDN","XCR","PD-L1","SEMA5","DMP1","HH","CD1D2","NODAL","BTLA","SLURP","ACTIVIN","CHEMERIN","BMP","MELANOCORTIN","CD137","PDL2","CD46","PTH","AGT","FASLG","CNTN","CDH1","EGF","IL17","CHAD","CX3C","CD30","CSF3","OX40","CSPG4","APELIN","GALANIN","NGL","BRADYKININ","RELN","NPR2","EDA","EDN","VEGI","NGF","PTPRM","NPFF","OCLN"
"181",0.0431644180136273,0,0,0,0,0,0.0715037008252737,0,0,0,0.529670959041099,0.00850767961350786,0.00116477326381148,0,0,0,0.0994841158425189,0,0.00928356754906592,0,0,0.00276310395839211,0,0,0,0,0,0,0,0.0543392730644701,0,0.00272439084533701,0,0,0,0,0,0,0.00121214905177352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000307664302250754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",0.0398691614334706,0,0,0,0,0,0.137091392965301,0,0.0255669578277868,0,0.423166569799498,0.0120500996092544,0,0,0,0,0.083222610377027,0,0.00926292827569715,0,0,0.00329833908107926,0,0,0,0,0,0,0,0.00359803309067556,0,0.000806007192671609,0,0,0,0,0,0,0.00178400640603266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132197366239352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230149827045003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",0.035867784605487,0,0,0,0,0,0,0,0.08404620409829,0,0.366185706051405,0.0111736752501576,0,0,0,0,0.0700432135464467,0,0.0105699562479413,0,0,0.0020800537285678,0,0,0,0,0,0,0,0.00366260069899179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118999842937111,0.000556631829329512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",0.0152012902129351,0,0,0,0,0,0.171913049449293,0,0.00466803444914863,0,0.35185479158812,0.0122808475227558,0,0,0,0,0.0990064903626797,0,0,0,0,0.00290407131443368,0,0,0,0,0,0,0,0.00480012945505312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000613342280904128,0.000730097585795737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015795818455386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",0.0669507646868402,0,0,0,0,0,0.270355840190149,0,0.0525038453257718,0,0.445986498966079,0.0185039736628313,0.00263871932641886,0,0,0,0.191502998299852,0,0.0128368731108797,0,0,0,0,0,0.00211626810833824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00535374830307242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000480393970474928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186",0.0300007275627249,0,0,0,0,0,0,0,0,0,0.446485777948623,0.0105146824383856,0,0,0,0,0.0741599611908986,0,0.0109713761339891,0,0,0.00182741981489833,0,0,0,0,0,0,0,0.0472581038689171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104378644051963,0.000446527702476294,0,0,0,0,0,0.00107815841271416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188876872510808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187",0.0180769779317436,0,0,0,0,0,0.34001759394679,0,0.00854769270139224,0,0.630245696284627,0.00249311036543517,0,0,0,0,0.195680230703044,0,0.0261834680689692,0,0,0.00762867991781054,0,0,0,0,0,0,0,0.0553795148652182,0,0.00371041314418943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00769527785619461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188",0.0838442853153384,0,0,0,0,0,0.245694057905821,0,0.0631920769635438,0,0.349345672663819,0.0172201004968112,0,0,0,0,0.123133000527758,0,0.0101373031545201,0,0,0.00870170769973485,0,0,0.000765563950434795,0,0,0,0,0.00280597248089766,0,0.00340810014957613,0,0,0,0,0,0,0.00164367821818048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170526555317655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315080802195403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011714593097976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189",0.0352914719571506,0,0,0,0,0,0,0,0.058002458062868,0,0.0932013398362474,0.00190344769380368,0,0,0,0,0,0,0.00337741350923963,0,0,0,0,0,0,0,0,0,0,0.0134399637402221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190",0.0290761587125972,0,0,0,0,0,0.37170923588413,0,0.00739418704592821,0,0.346893280054964,0.017568306657601,0,0,0,0,0.148179445313572,0,0.0120848529605701,0,0,0.00247845010131412,0,0,0,0,0,0,0,0.00264781384959034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000648181567105102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00980222326724219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
