"","GALECTIN","MIF","PARs","SELPLG","ICAM","TGFb","THBS","SELL","MHC-I","COLLAGEN","ANGPTL","VISFATIN","ITGAL-ITGB2","PTN","LAMININ","FN1","CD34","SPP1","MK","SEMA4","VCAM","VWF","ESAM","ANGPT","GRN","JAM","FGF","ADIPONECTIN","APP","CCL","LIGHT","CD52","KIT","CXCL","VEGF","FLT3","PECAM1","PSAP","TENASCIN","PDGF","NRXN","TNF","NOTCH","CD45","MHC-II","TWEAK","IL2","OSM","EPHB","CD200","BST2","IGF","SEMA7","NCAM","IL4","THY1","AGRN","WNT","SELE","GDF","CD96","LIFR","EPHA","ANNEXIN","NODAL","BSP","CD22","SN","CD39","MPZ","IL1","TRAIL","GAS","CDH5","GP1BA","PROS","L1CAM","MELANOCORTIN","IFN-II","HSPG","VTN","IL6","CSF","BAFF","IL16","PERIOSTIN","CDH","AGT","CLEC","LCK","PD-L1","ENHO","SEMA6","COMPLEMENT","LAIR1","SEMA3","CADM","HH","RESISTIN","NRG","CHAD","ncWNT","NKG2D","OX40","DMP1","CEACAM","VISTA","SEMA5","MAG","PDL2","IL12","CLDN","CD86","HGF","CD23","IL7","CD46","SLURP","ICOS","BMP","CX3C","EDA","CD226","PVR","SEMATOSTATIN","ACTIVIN","PTH","CHEMERIN","ALCAM","CD6","ADGRE5","CNTN","CD1D2","CD137","APELIN","IL10","CALCR","BTLA","CSPG4","RANKL","NGL","NPR2","CDH1","IL17","GALANIN","NPFF","OPIOID","CD80","EDN","TAC","RELN","OCLN","PTPRM"
"86",0.0195844853106377,0.0191605213850275,0,0.00733967284044136,0,0,0,0,0,0.000261626853566721,0,0,0,0,0,0,0,0,0,0.000822366379973181,0,0,0,0,0,0,0,0,0.000339817753720169,0,0,0.000145526870838488,0,0,0,0.000580392599301099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",0.0185583761900788,0.019872983431555,0,0.00911965637451518,0,0,0,0,0,0,0,0,0,0,0.0001355818753466,0,0,0,0,0.000765098308005042,0,0,0,0,0,0,0,0,0.000176109079809463,0,0,0,0,0,0,0.00101679783538922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",0.0208642990451184,0.0185955035781273,0,0.0215878290179628,0.00070456035238032,0,0,0.00130863369416807,0,0,0,0,0.00183854631747382,0,0,0,0,0,0,0.00176118346456991,0,0,0,0,0,0,0,0,0,0,0,0.000155892869383822,0,0,0,0.0009151526471277,0,0,0,0,0,0,0,0,0,0,0.00102511460420459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",0.0203417551766265,0.0189784039000147,0,0.00973136215001714,0,0,0,0.000581614447351113,0,0,0,0,0,0,0.000122075897686339,0,0,0,0,0.000547236719420667,0,0,0,0,0,0,0,0,0.000158566628158951,0,0,6.78990813571844e-05,0,0,0,0.000406645131302114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132885554952024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",0.0181182183282673,0.0206665012849704,0,0.027660210252643,0.00227727985709554,0,0,0.00797473129859155,0,0.000655099454686823,0,0,0,0,0,0,0,0,0,0.00082693312301066,0,0,0,0,0,0,0,0,0.000425434230302355,0,0,0.00321799795739772,0,0,0,0.000369558418942675,0,0,0,0,0,0.000279139173540388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",0.0181549027791094,0.0185639598875424,0,0.00633458319361658,0,0,0,0.000137882995009365,0,0,0,0,0,0,0,0,0,0,7.81248934222285e-05,0.000748658059326961,0,0,0,0,0,0,0,0,0.000110968667145563,0,0,0,0,0,0,0.000562494509307665,0,0,0,0,0,0,0,0,0,0,0.00031652804278567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",0.0203499067964658,0.0183576042991866,0,0.0244015424925564,0.000459333580005868,0,0,0,0,0,0,0,0.00148394947322347,0,0,0,0,0,0,0.000900974361656402,0,0,0,0,0,0,0,0,0,0,0,0.00039013824272957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305806433617287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",0.0200087762523353,0.01896541222001,0,0.0105544717356394,0,0,0,0,0,0,0,0,0.000420868495909364,0,0,0,0,0,0.000154863141437672,0.000439883634082865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000560695752677709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",0.0208680966187274,0.0102483003387826,0,0.023969455006548,0.000646170685422079,0,0,0,0,0.000504797600746468,0,0,0.00148926530595773,0,0.000256646893313478,0,0,0,0,0.00137199881875659,0,0,0,0,0,0,0,0,0.000333349957897594,0,0,0.000280818059788546,0,0,0,0.000569525618847067,0,0,0,0,0,0,0,0,0,0,0.0018202649388976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",0.019693147308455,0.018066688874715,0,0.0109565139605115,0,0,0,0,0,0.00022357434653901,0,0,0,0,0,0,0,0,0,0.000574995803372582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025225142104553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
